row	col	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
0	0	77	4.871	0.341	15.645	0.486	1.0	1.0
0	0	74	4.548	0.506	16.065	0.359	1.0	1.0
0	0	71	4.161	0.374	16.548	0.568	1.0	1.0
0	0	68	4.0	0.258	16.968	0.657	1.0	1.0
0	0	65	3.871	0.341	17.548	0.568	1.0	1.0
0	0	62	3.484	0.508	18.419	0.958	1.0	1.0
0	0	59	3.194	0.402	18.968	0.912	1.0	1.0
0	0	56	2.677	0.475	20.71	1.006	1.0	1.0
0	0	53	2.419	0.502	21.935	1.75	1.0	1.0
0	0	50	2.065	0.25	24.29	1.616	1.0	1.0
0	0	47	1.933	0.254	27.613	3.947	0.968	1.0
0	0	44	1.552	0.686	32.536	5.601	0.839	0.903
0	0	41	0.0	0.0	nan	nan	0.0	0.0
0	0	38	0.0	0.0	nan	nan	0.0	0.0
0	0	35	0.0	0.0	nan	nan	0.0	0.0
0	0	32	0.0	0.0	nan	nan	0.0	0.0
0	0	29	0.0	0.0	nan	nan	0.0	0.0
0	0	26	0.0	0.0	nan	nan	0.0	0.0
0	0	23	0.0	0.0	nan	nan	0.0	0.0
1	0	77	2.387	0.495	18.484	0.626	1.0	1.0
1	0	74	2.097	0.301	19.226	1.257	1.0	1.0
1	0	71	2.032	0.18	19.839	0.898	1.0	1.0
1	0	68	1.871	0.341	21.032	0.875	1.0	1.0
1	0	65	1.806	0.402	21.71	1.736	1.0	1.0
1	0	62	1.258	0.514	25.367	4.398	0.968	0.968
1	0	59	1.129	0.428	26.1	3.273	0.968	0.968
1	0	56	0.677	0.541	28.2	3.189	0.645	0.645
1	0	53	0.065	0.25	29.0	5.657	0.065	0.065
1	0	50	0.0	0.0	nan	nan	0.0	0.0
1	0	47	0.0	0.0	nan	nan	0.0	0.0
1	0	44	0.0	0.0	nan	nan	0.0	0.0
1	0	41	0.0	0.0	nan	nan	0.0	0.0
1	0	38	0.0	0.0	nan	nan	0.0	0.0
1	0	35	0.0	0.0	nan	nan	0.0	0.0
1	0	32	0.0	0.0	nan	nan	0.0	0.0
1	0	29	0.0	0.0	nan	nan	0.0	0.0
1	0	26	0.0	0.0	nan	nan	0.0	0.0
1	0	23	0.0	0.0	nan	nan	0.0	0.0
2	0	77	5.0	0.0	14.968	0.482	1.0	1.0
2	0	74	4.968	0.18	15.129	0.619	1.0	1.0
2	0	71	4.935	0.25	15.677	0.541	1.0	1.0
2	0	68	4.613	0.495	16.161	0.523	1.0	1.0
2	0	65	4.129	0.341	16.355	0.551	1.0	1.0
2	0	62	4.065	0.25	17.323	0.832	1.0	1.0
2	0	59	3.71	0.461	18.0	0.816	1.0	1.0
2	0	56	3.226	0.425	18.968	1.11	1.0	1.0
2	0	53	3.0	0.0	20.355	1.226	1.0	1.0
2	0	50	2.806	0.402	21.355	1.644	1.0	1.0
2	0	47	2.387	0.495	23.774	2.348	1.0	1.0
2	0	44	2.097	0.301	26.387	2.076	1.0	1.0
2	0	41	1.355	0.877	33.625	6.506	0.774	0.774
