row,col,metric,n_points,threshold,dispersion,success
2,20,efficiency_toa,25,49.11085006979482,1.661085606815719,True
2,21,efficiency_toa,25,49.69863142144565,1.5141584842070683,True
2,22,efficiency_toa,25,49.03651537517052,1.8236335417468916,True
2,23,efficiency_toa,25,49.110734925986065,2.019882250113414,True
2,24,efficiency_toa,25,48.76017649282022,1.1951916978442856,True
2,25,efficiency_toa,25,49.06608827676482,1.9772580989839519,True
2,26,efficiency_toa,25,48.8576672321354,1.533018740659988,True
2,27,efficiency_toa,25,49.36164886051272,1.6548697145005606,True
2,28,efficiency_toa,25,49.30133097712954,0.6560284208558924,True
2,29,efficiency_toa,25,49.30827601476137,1.0793498038690272,True
2,30,efficiency_toa,25,49.02853677811873,0.7113421878908315,True
2,31,efficiency_toa,25,50.13745859951959,1.0055940691500378,True
3,0,efficiency_toa,25,49.17147223508377,1.8601951846605402,True
