row	col	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
0	0	97	4.355	0.486	14.645	0.486	1.0	1.0
0	0	94	4.065	0.25	14.968	0.18	1.0	1.0
0	0	91	4.0	0.0	15.065	0.25	1.0	1.0
0	0	88	4.0	0.0	15.645	0.486	1.0	1.0
0	0	85	4.0	0.0	15.871	0.428	1.0	1.0
0	0	82	3.968	0.18	16.419	0.564	1.0	1.0
0	0	79	3.581	0.502	17.032	0.407	1.0	1.0
0	0	76	3.097	0.473	17.452	0.568	1.0	1.0
0	0	73	2.387	0.495	18.258	0.575	1.0	1.0
0	0	70	2.065	0.25	19.323	0.702	1.0	1.0
0	0	67	2.0	0.0	21.355	1.199	1.0	1.0
0	0	64	1.903	0.301	23.129	1.118	1.0	1.0
0	0	61	1.484	0.508	25.742	2.476	1.0	1.0
0	0	58	0.741	0.447	30.583	3.269	0.645	0.774
0	0	55	0.0	0.0	nan	nan	0.0	0.0
0	0	52	0.0	0.0	nan	nan	0.0	0.0
0	0	49	0.0	0.0	nan	nan	0.0	0.0
0	0	46	0.0	0.0	nan	nan	0.0	0.0
0	0	43	0.0	0.0	nan	nan	0.0	0.0
0	0	40	0.0	0.0	nan	nan	0.0	0.0
1	0	97	3.387	0.495	14.903	0.301	1.0	1.0
1	0	94	3.226	0.425	15.129	0.341	1.0	1.0
1	0	91	3.0	0.0	15.419	0.502	1.0	1.0
1	0	88	3.0	0.0	15.774	0.425	1.0	1.0
1	0	85	3.0	0.0	16.29	0.461	1.0	1.0
1	0	82	2.968	0.18	16.581	0.564	1.0	1.0
1	0	79	2.774	0.425	17.161	0.583	1.0	1.0
1	0	76	2.129	0.763	17.903	0.539	1.0	1.0
1	0	73	1.387	0.615	18.548	0.81	1.0	1.0
1	0	70	1.0	0.0	20.0	1.0	1.0	1.0
1	0	67	1.0	0.0	21.71	1.616	1.0	1.0
1	0	64	0.968	0.18	23.4	1.589	0.968	0.968
1	0	61	0.581	0.502	25.667	1.97	0.581	0.581
1	0	58	0.0	0.0	nan	nan	0.0	0.0
1	0	55	0.0	0.0	nan	nan	0.0	0.0
1	0	52	0.0	0.0	nan	nan	0.0	0.0
1	0	49	0.0	0.0	nan	nan	0.0	0.0
1	0	46	0.0	0.0	nan	nan	0.0	0.0
1	0	43	0.0	0.0	nan	nan	0.0	0.0
1	0	40	0.0	0.0	nan	nan	0.0	0.0
2	0	97	4.097	0.301	16.516	0.508	1.0	1.0
2	0	94	4.0	0.0	17.0	0.516	1.0	1.0
2	0	91	4.0	0.0	17.161	0.454	1.0	1.0
2	0	88	3.871	0.341	17.419	0.502	1.0	1.0
2	0	85	3.677	0.541	17.968	0.547	1.0	1.0
2	0	82	2.742	0.773	18.774	0.617	1.0	1.0
2	0	79	2.129	0.341	19.548	0.81	1.0	1.0
2	0	76	2.0	0.0	20.323	0.702	1.0	1.0
2	0	73	2.0	0.0	21.645	0.95	1.0	1.0
2	0	70	2.0	0.0	23.129	1.024	1.0	1.0
2	0	67	1.968	0.18	24.871	1.384	1.0	1.0
2	0	64	1.29	0.461	28.129	2.109	1.0	1.0
2	0	61	0.667	0.679	31.421	2.874	0.484	0.613
2	0	58	0.0	0.0	nan	nan	0.0	0.0
2	0	55	0.0	0.0	nan	nan	0.0	0.0
2	0	52	0.0	0.0	nan	nan	0.0	0.0
2	0	49	0.0	0.0	nan	nan	0.0	0.0
2	0	46	0.0	0.0	nan	nan	0.0	0.0
2	0	43	0.0	0.0	nan	nan	0.0	0.0
2	0	40	0.0	0.0	nan	nan	0.0	0.0
3	0	97	4.0	0.0	14.774	0.425	1.0	1.0
3	0	94	3.774	0.425	15.0	0.258	1.0	1.0
3	0	91	3.29	0.461	15.29	0.461	1.0	1.0
3	0	88	3.194	0.402	15.742	0.445	1.0	1.0
3	0	85	3.0	0.0	16.065	0.512	1.0	1.0
3	0	82	3.0	0.0	16.581	0.502	1.0	1.0
3	0	79	2.968	0.18	17.065	0.512	1.0	1.0
3	0	76	2.645	0.551	17.806	0.703	1.0	1.0
3	0	73	1.516	0.626	19.032	0.795	1.0	1.0
