col	row	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
6	8	28	0.0	0.0	nan	nan	0.0	0.0
6	9	100	5.0	0.0	11.71	0.461	1.0	1.0
6	9	97	4.968	0.18	11.935	0.25	1.0	1.0
6	9	94	4.903	0.301	11.968	0.18	1.0	1.0
6	9	91	4.484	0.508	12.032	0.18	1.0	1.0
6	9	88	4.161	0.374	12.258	0.445	1.0	1.0
6	9	85	4.065	0.25	12.484	0.508	1.0	1.0
6	9	82	4.0	0.0	12.871	0.341	1.0	1.0
6	9	79	4.0	0.0	13.065	0.25	1.0	1.0
6	9	76	4.0	0.0	13.452	0.675	1.0	1.0
6	9	73	3.871	0.341	14.0	0.632	1.0	1.0
6	9	70	3.613	0.495	14.161	0.454	1.0	1.0
6	9	67	3.194	0.402	15.065	0.512	1.0	1.0
6	9	64	3.0	0.0	15.903	0.597	1.0	1.0
6	9	61	2.968	0.315	16.742	1.237	1.0	1.0
6	9	58	2.839	0.454	17.677	1.077	1.0	1.0
6	9	55	2.065	0.442	20.161	2.115	1.0	1.0
6	9	52	1.759	0.435	24.161	4.554	0.935	1.0
6	9	49	1.179	0.723	29.154	4.202	0.742	0.839
6	9	46	0.034	0.186	33.0	5.292	0.032	0.097
6	9	43	0.0	0.0	nan	nan	0.0	0.0
6	9	40	0.0	0.0	nan	nan	0.0	0.0
6	9	37	0.0	0.0	nan	nan	0.0	0.0
6	9	34	0.0	0.0	nan	nan	0.0	0.0
6	9	31	0.0	0.0	nan	nan	0.0	0.0
6	9	28	0.0	0.0	nan	nan	0.0	0.0
6	10	100	5.0	0.0	11.516	0.508	1.0	1.0
6	10	97	4.935	0.25	11.903	0.301	1.0	1.0
6	10	94	4.839	0.374	11.968	0.18	1.0	1.0
6	10	91	4.516	0.508	12.097	0.396	1.0	1.0
6	10	88	4.194	0.402	12.194	0.402	1.0	1.0
6	10	85	4.0	0.0	12.645	0.486	1.0	1.0
6	10	82	4.0	0.0	12.903	0.396	1.0	1.0
6	10	79	4.0	0.0	13.161	0.454	1.0	1.0
6	10	76	3.968	0.18	13.516	0.57	1.0	1.0
6	10	73	3.871	0.341	13.968	0.315	1.0	1.0
6	10	70	3.516	0.508	14.29	0.588	1.0	1.0
6	10	67	3.161	0.374	15.129	0.562	1.0	1.0
6	10	64	3.032	0.315	15.774	1.023	1.0	1.0
6	10	61	2.968	0.18	16.613	0.667	1.0	1.0
6	10	58	2.742	0.514	17.806	1.108	1.0	1.0
6	10	55	2.194	0.402	19.226	1.117	1.0	1.0
6	10	52	1.742	0.514	22.516	2.85	1.0	1.0
6	10	49	1.25	0.752	26.077	4.931	0.742	0.839
6	10	46	0.0	0.0	38.0	0.0	0.0	0.032
6	10	43	0.0	0.0	nan	nan	0.0	0.0
6	10	40	0.0	0.0	nan	nan	0.0	0.0
6	10	37	0.0	0.0	nan	nan	0.0	0.0
6	10	34	0.0	0.0	nan	nan	0.0	0.0
6	10	31	0.0	0.0	nan	nan	0.0	0.0
6	10	28	0.0	0.0	nan	nan	0.0	0.0
6	11	100	5.0	0.0	11.677	0.475	1.0	1.0
6	11	97	4.968	0.18	11.871	0.341	1.0	1.0
6	11	94	4.839	0.374	12.0	0.258	1.0	1.0
6	11	91	4.323	0.475	12.129	0.341	1.0	1.0
6	11	88	4.226	0.425	12.355	0.486	1.0	1.0
6	11	85	4.0	0.0	12.742	0.445	1.0	1.0
6	11	82	4.0	0.0	13.0	0.516	1.0	1.0
6	11	79	4.0	0.0	13.258	0.445	1.0	1.0
6	11	76	4.0	0.0	13.452	0.506	1.0	1.0
6	11	73	3.903	0.301	13.968	0.482	1.0	1.0
6	11	70	3.677	0.475	14.516	0.626	1.0	1.0
6	11	67	3.161	0.374	14.968	0.547	1.0	1.0
6	11	64	3.0	0.258	16.032	0.912	1.0	1.0
6	11	61	3.0	0.0	16.484	0.724	1.0	1.0
6	11	58	2.677	0.475	17.935	1.031	1.0	1.0
6	11	55	2.161	0.374	19.903	1.423	1.0	1.0
6	11	52	1.839	0.374	22.258	1.861	1.0	1.0
6	11	49	1.333	0.565	28.467	4.96	0.742	0.968
6	11	46	0.0	0.0	nan	nan	0.0	0.0
6	11	43	0.0	0.0	nan	nan	0.0	0.0
6	11	40	0.0	0.0	nan	nan	0.0	0.0
6	11	37	0.0	0.0	nan	nan	0.0	0.0
6	11	34	0.0	0.0	nan	nan	0.0	0.0
6	11	31	0.0	0.0	nan	nan	0.0	0.0
6	11	28	0.0	0.0	nan	nan	0.0	0.0
6	12	100	5.0	0.0	11.677	0.475	1.0	1.0
6	12	97	4.968	0.18	11.871	0.341	1.0	1.0
6	12	94	4.871	0.341	12.0	0.0	1.0	1.0
6	12	91	4.452	0.506	11.968	0.18	1.0	1.0
6	12	88	4.129	0.341	12.258	0.445	1.0	1.0
6	12	85	4.0	0.0	12.645	0.486	1.0	1.0
6	12	82	4.0	0.0	12.903	0.301	1.0	1.0
6	12	79	4.0	0.0	13.161	0.374	1.0	1.0
6	12	76	3.935	0.25	13.677	0.475	1.0	1.0
6	12	73	3.742	0.445	13.871	0.562	1.0	1.0
6	12	70	3.613	0.495	14.548	0.506	1.0	1.0
6	12	67	3.258	0.445	15.097	0.651	1.0	1.0
6	12	64	3.0	0.0	15.516	0.626	1.0	1.0
6	12	61	2.935	0.25	16.548	0.768	1.0	1.0
6	12	58	2.742	0.445	17.774	1.203	1.0	1.0
6	12	55	2.097	0.396	19.645	1.279	1.0	1.0
6	12	52	1.833	0.461	22.774	4.759	0.968	1.0
6	12	49	1.115	0.766	27.88	5.578	0.645	0.806
6	12	46	0.1	0.305	29.75	7.544	0.097	0.129
6	12	43	0.0	0.0	nan	nan	0.0	0.0
6	12	40	0.0	0.0	nan	nan	0.0	0.0
6	12	37	0.0	0.0	nan	nan	0.0	0.0
6	12	34	0.0	0.0	nan	nan	0.0	0.0
6	12	31	0.0	0.0	nan	nan	0.0	0.0
6	12	28	0.0	0.0	nan	nan	0.0	0.0
