row,col,metric,n_points,threshold,dispersion,success
0,0,efficiency_toa,25,48.983424033332454,1.6180163476300933,True
0,1,efficiency_toa,25,66.38712881482105,1.3684174050749132,True
0,2,efficiency_toa,25,55.110850458895186,1.6610878425085782,True
0,3,efficiency_toa,25,65.00021573939497,1.5370613574046994,True
0,4,efficiency_toa,25,50.50061112693631,1.327695199997969,True
0,5,efficiency_toa,25,50.095111144517546,1.6783662553867134,True
0,6,efficiency_toa,25,43.72457773117009,2.141073240083451,True
0,7,efficiency_toa,25,66.8390843646176,1.7578549253325977,True
1,0,efficiency_toa,25,64.98041628389439,1.806464809713607,True
1,1,efficiency_toa,25,54.197360924040915,1.447967816755221,True
1,2,efficiency_toa,25,66.45779301580016,1.8951400505388034,True
1,3,efficiency_toa,25,49.89672667560819,1.6120183828858876,True
1,4,efficiency_toa,25,50.606624899770445,2.083296492253827,True
1,5,efficiency_toa,25,66.12928821439193,1.161121653535142,True
1,6,efficiency_toa,25,51.30035308434377,1.55160083908717,True
1,7,efficiency_toa,25,50.50000000008343,2.205769416775604,True
2,0,efficiency_toa,25,49.25014572713671,0.6726950013618909,True
2,1,efficiency_toa,25,58.4760859864248,1.7035051783443578,True
2,2,efficiency_toa,25,63.07854004432047,2.1631776695341443,True
2,3,efficiency_toa,25,68.70446956440571,1.3260109150644321,True
2,4,efficiency_toa,25,67.30164487251878,1.539067875137617,True
2,5,efficiency_toa,25,65.62145743467603,1.9136902395252382,True
2,6,efficiency_toa,25,51.532681845575645,1.0215922904214292,True
2,7,efficiency_toa,25,69.19511561943678,1.4717628129325335,True
3,0,efficiency_toa,25,58.47746349326287,1.7104629460290295,True
3,1,efficiency_toa,25,55.6898286702934,1.2462685134238738,True
3,2,efficiency_toa,25,57.600385131252324,1.3827903698105857,True
3,3,efficiency_toa,25,58.06608826007633,1.9772581069893256,True
3,4,efficiency_toa,25,47.80451222990373,1.6063817582148971,True
3,5,efficiency_toa,25,66.71999516656416,1.893044955377185,True
3,6,efficiency_toa,25,67.38090191414825,2.1225732836854805,True
3,7,efficiency_toa,25,64.25063987450933,2.1251901902090755,True
4,0,efficiency_toa,25,57.00442513745503,1.3235459256656572,True
4,1,efficiency_toa,25,46.04418976337864,1.3783804566745037,True
4,2,efficiency_toa,25,51.48928937532742,1.39727794243882,True
4,3,efficiency_toa,25,56.2980706001158,1.3138134117378848,True
4,4,efficiency_toa,25,43.8026434808467,1.4479890341290311,True
4,5,efficiency_toa,25,53.499999999998245,1.5140588151448693,True
4,6,efficiency_toa,25,51.09781725537621,1.3988193384969505,True
4,7,efficiency_toa,25,59.80316769522291,1.3983593276409418,True
5,0,efficiency_toa,25,54.097817256533794,1.3988192955300918,True
5,1,efficiency_toa,25,71.10138639505915,1.4645851671025991,True
5,2,efficiency_toa,25,61.478810515170785,1.6189894396969142,True
5,3,efficiency_toa,25,68.29858739767855,1.503582033738864,True
5,4,efficiency_toa,25,52.301274844845224,1.5365623345821606,True
5,5,efficiency_toa,25,63.40912978800112,1.5693062646151892,True
5,6,efficiency_toa,25,59.3852556511476,1.0665662425825582,True
5,7,efficiency_toa,25,66.30423653252642,1.6798740830791552,True
6,0,efficiency_toa,25,53.29892781313159,2.244153203239497,True
6,1,efficiency_toa,25,57.644877967610896,1.7626526000819838,True
6,2,efficiency_toa,25,53.80980538155569,1.8153957160327328,True
6,3,efficiency_toa,25,51.818501108643126,1.589248305264609,True
6,4,efficiency_toa,25,51.457640190404334,2.3228014810275774,True
6,5,efficiency_toa,25,61.80263913248193,1.4479679722192407,True
6,6,efficiency_toa,25,49.23982349299525,1.19519152734277,True
6,7,efficiency_toa,25,52.304013951359714,2.397056912211031,True
7,0,efficiency_toa,25,45.80615011650013,1.8295061040480218,True
7,1,efficiency_toa,25,49.756245570166115,1.9203803959763364,True
7,2,efficiency_toa,25,61.30196460668977,1.866032088901031,True
