threshold
57.80218930831112
59.88303197163758
57.86241794252341
59.75624550783414
60.40280301653833
58.93904522248411
60.59952433091737
65.11085002802912
63.29695170245174
60.90953333300992
61.21469730546631
59.15283156454428
60.953969835464854
64.93243098558283
62.80263909668075
61.80646722006565
60.81368923015782
60.71716677398602
61.716030696295014
58.93243066016661
64.32772501270395
62.87742874463388
62.152830772148214
64.00339630828672
59.823648078497044
60.60247062296745
60.3493539771693
59.34466473280556
61.819534976183
63.50000000000118
62.14849306150833
63.61784715103851
60.60322682207448
58.004425133651345
58.69172422775763
59.67227517756908
58.58995788225226
62.247779157845905
60.19781069141309
61.13365689012494
62.59533616906396
61.522118715162584
60.28261131511559
63.297528706143915
61.154233805341775
62.64172644095987
64.30236435274908
61.41456508779256
58.9017305118867
59.29857878859507
61.17635192172244
59.49986238874795
61.69476743508898
62.554459600991365
61.38377616240479
62.75624505350681
60.29121481048467
59.90109466662137
61.20925292668547
58.58342155381418
63.00187859287905
64.19736092644997
62.30196422610272
62.019103096843274
59.86641767472715
58.96634721089442
59.67227517756908
59.59553204753828
63.09950311709488
65.16091519543566
61.89693656429254
59.590870320073805
59.90046608993555
62.82415733936128
59.98180764033948
61.58342139596446
62.84901135898898
62.7853026844658
62.47608601322148
61.030716194499476
60.899853106330056
61.19736092125472
60.92446595778092
57.60352298766977
63.39726088899396
60.10138630131342
63.50000000000118
63.86241793473253
61.24872237983606
57.83636996124279
61.523913983926164
60.40047566908923
63.080763694154726
64.5362766923493
61.395693616244436
64.22120050186824
62.30127502436473
58.012124030119175
58.60039990094816
62.6740079254148
61.004425136666036
61.303909670334875
62.35531035208684
63.000215744200794
61.00139822130764
60.71716677398602
59.770910089313226
61.97173831060196
62.4683931005971
62.87071157961922
64.09953387014447
63.03376457753445
60.614696935601295
61.01212398359307
60.29858739891633
57.95478316569554
60.13747291313479
63.20086844753846
63.39337509176507
62.23982338250291
61.65478001050679
60.801665002739256
59.43225374046622
57.19599778074401
62.80263909668075
58.70759306128627
65.29294215557431
63.75022730555862
58.839083939340256
60.3933750999623
59.35284824608353
60.087854750066505
60.73843139960559
58.42818397804929
60.29699273219188
61.51843464099346
58.1056703775398
58.58995788225226
59.69763564232905
61.4882772913725
62.16091606076353
58.13365701256672
66.15381339693056
61.40466383300185
61.45779301397557
60.08076373230567
59.98787601657632
63.297870061274544
61.655335271697304
63.70878520075988
62.9955748663834
62.250639873867584
59.399600091563975
58.50013760650103
61.1274280897698
62.01720404440552
61.64719521858861
64.00442512184067
62.80263909668075
62.11556314102328
60.904888854290014
58.95582241589005
61.30073629281156
59.953758550622304
61.98342393086595
62.08425727885626
60.915852956728735
63.29121479622563
61.300339459084235
61.3774524904087
60.29121481048467
61.575155241748945
62.11073900083386
61.22120044699165
63.080763694154726
63.19833499638127
58.337013088976626
58.9157429536268
60.7045356008378
57.60247062771026
61.58342139596446
61.19736092125472
62.87257182842575
60.70212993885499
59.78268482601744
59.08458566954846
60.50001303524106
59.438504419082754
62.29432361250227
63.50000000000058
63.38215215321197
60.910667128738794
61.12257127235882
61.01171833730209
61.29724758383446
62.028282525726176
59.435665401994584
62.51071062577374
62.294107731336275
59.03651505311147
59.22732819196699
62.80263909668075
58.31017132913297
62.882492192627694
62.432254216123134
61.90173046505184
60.40047566908923
61.13365689012494
59.86634310988126
60.29121481048467
60.70212993885499
62.103054815031356
61.93904522157268
63.07575075113232
63.14881029066196
60.899853106330056
61.523913983926164
61.103273308591845
60.02362071066109
61.847168435293334
57.650644577942685
63.70141260190529
63.81354181005533
61.64487794637669
59.78255029721163
60.801665002739256
60.818265251453816
58.971717458998846
60.71716677398602
64.70589225805965
63.18631077215131
61.53268202363683
62.780443619743735
59.18046502407489
57.59952433092944
56.98787597490616
62.30087571041903
61.589857522298146
64.39569358051408
63.3867705911493
60.519080929428085
61.7538344114948
59.59533616681476
61.73734266562048
61.604097166870595
63.13745859953772
61.48126681610604
62.152830772148214
63.95478316561392
61.07853984417458
60.50000000000789
63.06270199662711
61.932508300331094
62.379878814551645
60.95478289489914
63.2999417615042
