voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
50	1.146	0.598	24.36	4.037	0.85	0.89
49	1.205	0.529	26.232	5.336	0.83	0.95
48	0.773	0.481	29.111	5.925	0.56	0.81
47	0.594	0.583	32.352	5.369	0.35	0.71
46	0.122	0.329	32.381	5.835	0.11	0.21
45	0.0	0.0	37.5	2.121	0.0	0.02
44	0.0	0.0	20.0	0.0	0.0	0.01
43	0.0	0.0	nan	nan	0.0	0.0
42	0.0	0.0	nan	nan	0.0	0.0
41	0.0	0.0	nan	nan	0.0	0.0
40	0.0	0.0	nan	nan	0.0	0.0
39	0.0	0.0	nan	nan	0.0	0.0
38	0.0	0.0	nan	nan	0.0	0.0
37	0.0	0.0	nan	nan	0.0	0.0
36	0.0	0.0	nan	nan	0.0	0.0
35	0.0	0.0	nan	nan	0.0	0.0
34	0.0	0.0	nan	nan	0.0	0.0
33	0.0	0.0	nan	nan	0.0	0.0
32	0.0	0.0	nan	nan	0.0	0.0
31	0.0	0.0	nan	nan	0.0	0.0
30	0.0	0.0	nan	nan	0.0	0.0
