row	col	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
0	0	80	4.032	0.18	12.71	0.529	1.0	1.0
0	0	77	3.968	0.18	13.0	0.365	1.0	1.0
0	0	74	3.935	0.359	13.71	2.327	1.0	1.0
0	0	71	3.839	0.735	13.933	0.45	0.968	0.968
0	0	68	3.71	0.461	14.323	0.702	1.0	1.0
0	0	65	3.355	0.486	15.194	1.352	1.0	1.0
0	0	62	3.161	0.454	16.161	1.068	1.0	1.0
0	0	59	2.871	0.428	17.0	1.211	1.0	1.0
0	0	56	2.516	0.508	18.516	1.387	1.0	1.0
0	0	53	2.161	0.374	21.032	2.714	1.0	1.0
0	0	50	1.71	0.529	23.633	4.131	0.968	0.968
0	0	47	1.25	0.887	28.333	5.181	0.677	0.774
0	0	44	0.065	0.359	34.0	0.0	0.032	0.032
0	0	41	0.0	0.0	nan	nan	0.0	0.0
0	0	38	0.0	0.0	nan	nan	0.0	0.0
0	0	35	0.0	0.0	nan	nan	0.0	0.0
0	0	32	0.0	0.0	nan	nan	0.0	0.0
0	0	29	0.0	0.0	nan	nan	0.0	0.0
0	1	80	4.0	0.0	13.065	0.68	1.0	1.0
0	1	77	3.903	0.301	13.548	0.81	1.0	1.0
0	1	74	3.871	0.341	14.0	0.516	1.0	1.0
0	1	71	3.484	0.508	14.903	0.944	1.0	1.0
0	1	68	3.226	0.497	16.0	1.0	1.0	1.0
0	1	65	2.806	0.402	16.7	1.803	1.0	0.968
0	1	62	2.516	0.508	18.161	1.951	1.0	1.0
0	1	59	2.161	0.523	19.968	2.121	1.0	1.0
0	1	56	1.516	0.57	24.935	3.855	1.0	1.0
0	1	53	1.069	0.704	28.76	3.844	0.742	0.806
0	1	50	0.25	0.585	31.0	6.949	0.161	0.258
0	1	47	0.0	0.0	nan	nan	0.0	0.0
0	1	44	0.0	0.0	nan	nan	0.0	0.0
0	1	41	0.0	0.0	nan	nan	0.0	0.0
0	1	38	0.0	0.0	nan	nan	0.0	0.0
0	1	35	0.0	0.0	nan	nan	0.0	0.0
0	1	32	0.0	0.0	nan	nan	0.0	0.0
0	1	29	0.0	0.0	nan	nan	0.0	0.0
0	2	80	3.935	0.25	13.065	0.512	1.0	1.0
0	2	77	3.903	0.301	13.581	0.72	1.0	1.0
0	2	74	3.742	0.514	14.323	0.871	1.0	1.0
0	2	71	3.419	0.502	14.871	0.763	1.0	1.0
0	2	68	3.032	0.407	16.258	2.097	1.0	1.0
0	2	65	2.903	0.473	16.871	2.078	1.0	1.0
0	2	62	2.419	0.502	18.355	1.704	1.0	1.0
0	2	59	2.0	0.258	21.29	2.269	1.0	1.0
0	2	56	1.586	0.568	25.742	5.428	0.935	1.0
0	2	53	1.074	0.55	29.679	6.236	0.774	0.903
0	2	50	0.067	0.254	33.667	4.509	0.065	0.097
0	2	47	0.0	0.0	nan	nan	0.0	0.0
0	2	44	0.0	0.0	nan	nan	0.0	0.0
0	2	41	0.0	0.0	nan	nan	0.0	0.0
0	2	38	0.0	0.0	nan	nan	0.0	0.0
0	2	35	0.0	0.0	nan	nan	0.0	0.0
0	2	32	0.0	0.0	nan	nan	0.0	0.0
0	2	29	0.0	0.0	nan	nan	0.0	0.0
0	3	80	4.0	0.0	12.903	0.651	1.0	1.0
0	3	77	3.935	0.25	13.419	0.672	1.0	1.0
0	3	74	3.645	0.486	14.355	0.798	1.0	1.0
0	3	71	3.516	0.508	14.774	0.669	1.0	1.0
0	3	68	3.129	0.428	15.806	2.272	1.0	1.0
0	3	65	2.839	0.454	17.258	1.39	1.0	1.0
0	3	62	2.645	0.486	18.323	1.351	1.0	1.0
0	3	59	2.032	0.657	21.0	2.665	0.968	0.968
0	3	56	1.677	0.475	24.548	3.604	1.0	1.0
0	3	53	1.103	0.557	27.929	4.951	0.839	0.903
0	3	50	0.032	0.18	37.0	0.0	0.032	0.032
0	3	47	0.0	0.0	nan	nan	0.0	0.0
0	3	44	0.0	0.0	nan	nan	0.0	0.0
0	3	41	0.0	0.0	nan	nan	0.0	0.0
0	3	38	0.0	0.0	nan	nan	0.0	0.0
0	3	35	0.0	0.0	nan	nan	0.0	0.0
0	3	32	0.0	0.0	nan	nan	0.0	0.0
0	3	29	0.0	0.0	nan	nan	0.0	0.0
0	4	80	3.839	0.735	12.967	0.556	0.968	0.968
0	4	77	3.774	0.762	13.3	0.915	0.968	0.968
0	4	74	3.677	0.475	14.129	0.957	1.0	1.0
0	4	71	3.387	0.495	15.129	1.088	1.0	1.0
0	4	68	3.0	0.632	15.767	0.935	0.968	0.968
