voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
50	1.26	0.719	19.9	1.649	0.9	0.9
49	1.17	0.378	21.15	2.979	1.0	1.0
48	1.051	0.22	21.83	2.864	0.99	1.0
