row	col	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
0	0	65	3.0	0.0	15.7	0.823	1.0	1.0
0	0	61	3.0	0.0	16.7	0.675	1.0	1.0
0	0	57	2.4	0.516	19.2	1.549	1.0	1.0
0	0	53	1.9	0.316	22.1	1.912	1.0	1.0
0	0	49	1.25	0.463	29.7	5.143	0.8	1.0
0	0	45	0.1	0.316	28.0	0.0	0.1	0.1
0	0	41	0.0	0.0	nan	nan	0.0	0.0
0	0	37	0.0	0.0	nan	nan	0.0	0.0
1	0	65	1.0	0.0	20.7	1.337	1.0	1.0
1	0	61	0.7	0.483	23.571	1.813	0.7	0.7
1	0	57	0.0	0.0	nan	nan	0.0	0.0
1	0	53	0.0	0.0	nan	nan	0.0	0.0
1	0	49	0.0	0.0	nan	nan	0.0	0.0
1	0	45	0.0	0.0	nan	nan	0.0	0.0
1	0	41	0.0	0.0	nan	nan	0.0	0.0
1	0	37	0.0	0.0	nan	nan	0.0	0.0
2	0	65	3.2	0.422	15.8	0.632	1.0	1.0
2	0	61	3.0	0.0	16.3	0.675	1.0	1.0
2	0	57	2.6	0.516	18.2	1.476	1.0	1.0
2	0	53	1.9	0.316	21.0	1.563	1.0	1.0
2	0	49	1.111	0.601	28.222	5.044	0.8	0.9
2	0	45	0.0	0.0	37.0	0.0	0.0	0.2
2	0	41	0.0	0.0	nan	nan	0.0	0.0
2	0	37	0.0	0.0	nan	nan	0.0	0.0
3	0	65	1.8	0.422	17.9	0.994	1.0	1.0
3	0	61	1.1	0.316	20.5	1.841	1.0	1.0
3	0	57	0.9	0.316	24.667	2.062	0.9	0.9
3	0	53	0.2	0.422	28.5	4.95	0.2	0.2
3	0	49	0.0	0.0	nan	nan	0.0	0.0
3	0	45	0.0	0.0	nan	nan	0.0	0.0
3	0	41	0.0	0.0	nan	nan	0.0	0.0
3	0	37	0.0	0.0	nan	nan	0.0	0.0
