col	row	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
4	11	43	0.0	0.0	nan	nan	0.0	0.0
4	11	40	0.0	0.0	nan	nan	0.0	0.0
4	11	37	0.0	0.0	nan	nan	0.0	0.0
4	11	34	0.0	0.0	nan	nan	0.0	0.0
4	11	31	0.0	0.0	nan	nan	0.0	0.0
4	11	28	0.0	0.0	nan	nan	0.0	0.0
4	12	100	0.0	0.0	nan	nan	0.0	0.0
4	12	97	0.0	0.0	nan	nan	0.0	0.0
4	12	94	0.0	0.0	nan	nan	0.0	0.0
4	12	91	0.0	0.0	nan	nan	0.0	0.0
4	12	88	0.0	0.0	nan	nan	0.0	0.0
4	12	85	0.0	0.0	nan	nan	0.0	0.0
4	12	82	0.0	0.0	nan	nan	0.0	0.0
4	12	79	0.0	0.0	nan	nan	0.0	0.0
4	12	76	0.0	0.0	nan	nan	0.0	0.0
4	12	73	0.0	0.0	nan	nan	0.0	0.0
4	12	70	0.0	0.0	nan	nan	0.0	0.0
4	12	67	0.0	0.0	nan	nan	0.0	0.0
4	12	64	0.0	0.0	nan	nan	0.0	0.0
4	12	61	0.0	0.0	nan	nan	0.0	0.0
4	12	58	0.0	0.0	nan	nan	0.0	0.0
4	12	55	0.0	0.0	nan	nan	0.0	0.0
4	12	52	0.0	0.0	nan	nan	0.0	0.0
4	12	49	0.0	0.0	nan	nan	0.0	0.0
4	12	46	0.0	0.0	nan	nan	0.0	0.0
4	12	43	0.0	0.0	nan	nan	0.0	0.0
4	12	40	0.0	0.0	nan	nan	0.0	0.0
4	12	37	0.0	0.0	nan	nan	0.0	0.0
4	12	34	0.0	0.0	nan	nan	0.0	0.0
4	12	31	0.0	0.0	nan	nan	0.0	0.0
4	12	28	0.0	0.0	nan	nan	0.0	0.0
5	3	100	0.0	0.0	nan	nan	0.0	0.0
5	3	97	0.0	0.0	nan	nan	0.0	0.0
5	3	94	0.0	0.0	nan	nan	0.0	0.0
5	3	91	0.0	0.0	nan	nan	0.0	0.0
5	3	88	0.0	0.0	nan	nan	0.0	0.0
5	3	85	0.0	0.0	nan	nan	0.0	0.0
5	3	82	0.0	0.0	nan	nan	0.0	0.0
5	3	79	0.0	0.0	nan	nan	0.0	0.0
5	3	76	0.0	0.0	nan	nan	0.0	0.0
5	3	73	0.0	0.0	nan	nan	0.0	0.0
5	3	70	0.0	0.0	nan	nan	0.0	0.0
5	3	67	0.0	0.0	nan	nan	0.0	0.0
5	3	64	0.0	0.0	nan	nan	0.0	0.0
5	3	61	0.0	0.0	nan	nan	0.0	0.0
5	3	58	0.0	0.0	nan	nan	0.0	0.0
5	3	55	0.0	0.0	nan	nan	0.0	0.0
5	3	52	0.0	0.0	nan	nan	0.0	0.0
5	3	49	0.0	0.0	nan	nan	0.0	0.0
5	3	46	0.0	0.0	nan	nan	0.0	0.0
5	3	43	0.0	0.0	nan	nan	0.0	0.0
5	3	40	0.0	0.0	nan	nan	0.0	0.0
5	3	37	0.0	0.0	nan	nan	0.0	0.0
5	3	34	0.0	0.0	nan	nan	0.0	0.0
5	3	31	0.0	0.0	nan	nan	0.0	0.0
5	3	28	0.0	0.0	nan	nan	0.0	0.0
5	4	100	0.0	0.0	nan	nan	0.0	0.0
5	4	97	0.0	0.0	nan	nan	0.0	0.0
5	4	94	0.0	0.0	nan	nan	0.0	0.0
5	4	91	3.484	1.363	10.963	0.192	0.871	0.871
5	4	88	4.0	0.0	11.065	0.359	1.0	1.0
5	4	85	4.0	0.0	11.29	0.529	1.0	1.0
5	4	82	3.677	0.475	11.548	0.506	1.0	1.0
5	4	79	3.419	0.502	11.968	0.407	1.0	1.0
5	4	76	3.258	0.445	12.161	0.374	1.0	1.0
5	4	73	3.065	0.25	12.613	0.615	1.0	1.0
5	4	70	3.0	0.0	12.806	0.601	1.0	1.0
5	4	67	2.968	0.18	13.323	0.475	1.0	1.0
5	4	64	2.806	0.402	13.903	0.597	1.0	1.0
5	4	61	2.645	0.486	14.677	0.909	1.0	1.0
5	4	58	2.194	0.477	16.323	1.166	1.0	1.0
5	4	55	1.613	0.495	18.355	2.026	1.0	1.0
5	4	52	1.161	0.374	20.0	2.266	1.0	1.0
5	4	49	0.7	0.466	23.591	3.05	0.677	0.71
5	4	46	0.0	0.0	nan	nan	0.0	0.0
5	4	43	0.0	0.0	nan	nan	0.0	0.0
5	4	40	0.0	0.0	nan	nan	0.0	0.0
5	4	37	0.0	0.0	nan	nan	0.0	0.0
5	4	34	0.0	0.0	nan	nan	0.0	0.0
5	4	31	0.0	0.0	nan	nan	0.0	0.0
5	4	28	0.0	0.0	nan	nan	0.0	0.0
5	5	100	0.0	0.0	nan	nan	0.0	0.0
5	5	97	0.0	0.0	nan	nan	0.0	0.0
5	5	94	0.0	0.0	nan	nan	0.0	0.0
5	5	91	2.419	1.205	11.0	0.0	0.806	0.806
5	5	88	3.0	0.0	11.129	0.428	1.0	1.0
5	5	85	2.871	0.341	11.355	0.486	1.0	1.0
5	5	82	2.452	0.506	11.581	0.502	1.0	1.0
5	5	79	1.935	0.574	12.179	0.863	0.935	0.903
5	5	76	1.613	0.803	12.24	0.436	0.806	0.806
5	5	73	2.032	0.18	12.742	0.514	1.0	1.0
5	5	70	2.0	0.0	13.452	0.723	1.0	1.0
5	5	67	2.0	0.0	13.871	0.67	1.0	1.0
5	5	64	1.806	0.402	14.774	0.805	1.0	1.0
5	5	61	1.321	0.476	16.452	1.609	0.903	1.0
5	5	58	0.444	0.511	19.667	2.536	0.258	0.677
5	5	55	0.0	0.0	22.25	2.872	0.0	0.129
5	5	52	0.0	0.0	nan	nan	0.0	0.0
5	5	49	0.0	0.0	nan	nan	0.0	0.0
5	5	46	0.0	0.0	nan	nan	0.0	0.0
5	5	43	0.0	0.0	nan	nan	0.0	0.0
5	5	40	0.0	0.0	nan	nan	0.0	0.0
5	5	37	0.0	0.0	nan	nan	0.0	0.0
5	5	34	0.0	0.0	nan	nan	0.0	0.0
5	5	31	0.0	0.0	nan	nan	0.0	0.0
5	5	28	0.0	0.0	nan	nan	0.0	0.0
5	6	100	0.0	0.0	nan	nan	0.0	0.0
5	6	97	0.0	0.0	nan	nan	0.0	0.0
5	6	94	3.516	1.208	12.0	0.0	0.903	0.903
5	6	91	3.581	0.502	12.065	0.25	1.0	1.0
5	6	88	3.161	0.374	12.161	0.374	1.0	1.0
5	6	85	3.0	0.0	12.71	0.461	1.0	1.0
5	6	82	3.0	0.0	12.968	0.18	1.0	1.0
5	6	79	3.0	0.0	13.258	0.445	1.0	1.0
5	6	76	3.0	0.0	13.839	0.374	1.0	1.0
5	6	73	2.903	0.301	14.387	0.615	1.0	1.0
5	6	70	2.677	0.475	15.0	0.643	1.0	0.968
5	6	67	2.129	0.562	15.8	0.714	0.968	0.968
5	6	64	0.613	0.989	17.444	0.726	0.29	0.29
5	6	61	1.226	0.56	19.379	2.077	0.935	0.935
5	6	58	1.097	0.396	21.667	2.202	0.968	0.968
5	6	55	0.323	0.475	24.9	2.331	0.323	0.323
5	6	52	0.0	0.0	nan	nan	0.0	0.0
5	6	49	0.0	0.0	nan	nan	0.0	0.0
5	6	46	0.0	0.0	nan	nan	0.0	0.0
5	6	43	0.0	0.0	nan	nan	0.0	0.0
5	6	40	0.0	0.0	nan	nan	0.0	0.0
5	6	37	0.0	0.0	nan	nan	0.0	0.0
5	6	34	0.0	0.0	nan	nan	0.0	0.0
5	6	31	0.0	0.0	nan	nan	0.0	0.0
5	6	28	0.0	0.0	nan	nan	0.0	0.0
5	7	100	0.0	0.0	nan	nan	0.0	0.0
5	7	97	0.0	0.0	nan	nan	0.0	0.0
5	7	94	0.0	0.0	nan	nan	0.0	0.0
5	7	91	0.0	0.0	nan	nan	0.0	0.0
5	7	88	0.0	0.0	nan	nan	0.0	0.0
5	7	85	0.0	0.0	nan	nan	0.0	0.0
5	7	82	0.0	0.0	nan	nan	0.0	0.0
5	7	79	0.0	0.0	nan	nan	0.0	0.0
5	7	76	0.839	1.003	12.462	0.519	0.419	0.419
5	7	73	1.677	0.748	13.043	0.367	0.839	0.742
5	7	70	1.29	0.973	13.722	0.575	0.645	0.581
5	7	67	2.0	0.0	14.774	0.805	1.0	1.0
5	7	64	1.903	0.301	15.548	1.234	1.0	1.0
5	7	61	1.567	0.568	16.742	1.365	0.968	1.0
5	7	58	0.762	0.7	19.435	2.313	0.419	0.742
5	7	55	0.0	0.0	24.0	0.0	0.0	0.032
5	7	52	0.0	0.0	nan	nan	0.0	0.0
5	7	49	0.0	0.0	nan	nan	0.0	0.0
5	7	46	0.0	0.0	nan	nan	0.0	0.0
5	7	43	0.0	0.0	nan	nan	0.0	0.0
5	7	40	0.0	0.0	nan	nan	0.0	0.0
5	7	37	0.0	0.0	nan	nan	0.0	0.0
5	7	34	0.0	0.0	nan	nan	0.0	0.0
5	7	31	0.0	0.0	nan	nan	0.0	0.0
5	7	28	0.0	0.0	nan	nan	0.0	0.0
5	8	100	0.0	0.0	nan	nan	0.0	0.0
5	8	97	0.0	0.0	nan	nan	0.0	0.0
5	8	94	0.0	0.0	nan	nan	0.0	0.0
5	8	91	1.355	1.518	11.071	0.267	0.452	0.452
5	8	88	3.0	0.0	11.484	0.508	1.0	1.0
5	8	85	3.0	0.0	11.839	0.374	1.0	1.0
5	8	82	2.903	0.301	12.097	0.301	1.0	1.0
5	8	79	2.742	0.445	12.452	0.506	1.0	1.0
5	8	76	2.387	0.495	12.935	0.442	1.0	1.0
5	8	73	2.097	0.301	13.516	0.811	1.0	1.0
5	8	70	2.0	0.0	13.839	0.523	1.0	1.0
5	8	67	2.0	0.0	14.677	0.541	1.0	1.0
5	8	64	2.0	0.0	15.355	0.608	1.0	1.0
5	8	61	1.933	0.365	16.839	0.934	0.968	1.0
5	8	58	1.364	0.492	18.968	2.47	0.71	1.0
5	8	55	0.143	0.356	21.143	2.41	0.129	0.226
5	8	52	0.0	0.0	nan	nan	0.0	0.0
5	8	49	0.0	0.0	nan	nan	0.0	0.0
5	8	46	0.0	0.0	nan	nan	0.0	0.0
5	8	43	0.0	0.0	nan	nan	0.0	0.0
5	8	40	0.0	0.0	nan	nan	0.0	0.0
5	8	37	0.0	0.0	nan	nan	0.0	0.0
5	8	34	0.0	0.0	nan	nan	0.0	0.0
5	8	31	0.0	0.0	nan	nan	0.0	0.0
5	8	28	0.0	0.0	nan	nan	0.0	0.0
5	9	100	0.0	0.0	nan	nan	0.0	0.0
5	9	97	0.0	0.0	nan	nan	0.0	0.0
5	9	94	0.0	0.0	nan	nan	0.0	0.0
5	9	91	1.935	2.032	11.533	0.516	0.484	0.484
5	9	88	0.0	0.0	nan	nan	0.0	0.0
5	9	85	0.0	0.0	nan	nan	0.0	0.0
5	9	82	0.0	0.0	nan	nan	0.0	0.0
5	9	79	0.0	0.0	nan	nan	0.0	0.0
5	9	76	0.0	0.0	nan	nan	0.0	0.0
5	9	73	0.0	0.0	nan	nan	0.0	0.0
5	9	70	0.0	0.0	nan	nan	0.0	0.0
5	9	67	0.0	0.0	nan	nan	0.0	0.0
5	9	64	0.0	0.0	nan	nan	0.0	0.0
5	9	61	0.0	0.0	nan	nan	0.0	0.0
5	9	58	0.0	0.0	nan	nan	0.0	0.0
5	9	55	0.0	0.0	nan	nan	0.0	0.0
5	9	52	0.0	0.0	nan	nan	0.0	0.0
5	9	49	0.0	0.0	nan	nan	0.0	0.0
5	9	46	0.0	0.0	nan	nan	0.0	0.0
5	9	43	0.0	0.0	nan	nan	0.0	0.0
5	9	40	0.0	0.0	nan	nan	0.0	0.0
5	9	37	0.0	0.0	nan	nan	0.0	0.0
5	9	34	0.0	0.0	nan	nan	0.0	0.0
5	9	31	0.0	0.0	nan	nan	0.0	0.0
5	9	28	0.0	0.0	nan	nan	0.0	0.0
5	10	100	0.0	0.0	nan	nan	0.0	0.0
5	10	97	1.613	2.376	10.3	0.483	0.323	0.323
5	10	94	5.0	0.0	10.645	0.486	1.0	1.0
5	10	91	4.903	0.301	10.839	0.374	1.0	1.0
5	10	88	4.645	0.486	11.0	0.0	1.0	1.0
5	10	85	4.226	0.425	11.0	0.0	1.0	1.0
5	10	82	4.065	0.25	11.097	0.301	1.0	1.0
5	10	79	4.0	0.0	11.419	0.502	1.0	1.0
5	10	76	4.0	0.0	11.871	0.341	1.0	1.0
5	10	73	3.935	0.25	12.0	0.0	1.0	1.0
5	10	70	3.742	0.445	12.419	0.502	1.0	1.0
5	10	67	3.258	0.445	12.806	0.402	1.0	1.0
5	10	64	3.097	0.301	13.226	0.497	1.0	1.0
5	10	61	3.0	0.0	13.871	0.67	1.0	1.0
5	10	58	3.0	0.0	14.516	0.769	1.0	1.0
5	10	55	2.935	0.25	15.484	0.626	1.0	1.0
5	10	52	2.419	0.564	16.806	0.91	1.0	1.0
5	10	49	1.645	0.661	18.903	1.72	1.0	1.0
5	10	46	1.097	0.301	21.968	2.105	1.0	1.0
5	10	43	0.677	0.475	25.095	2.567	0.677	0.677
5	10	40	0.0	0.0	nan	nan	0.0	0.0
5	10	37	0.0	0.0	nan	nan	0.0	0.0
5	10	34	0.0	0.0	nan	nan	0.0	0.0
5	10	31	0.0	0.0	nan	nan	0.0	0.0
5	10	28	0.0	0.0	nan	nan	0.0	0.0
5	11	100	0.0	0.0	nan	nan	0.0	0.0
5	11	97	0.0	0.0	nan	nan	0.0	0.0
5	11	94	0.0	0.0	nan	nan	0.0	0.0
5	11	91	0.0	0.0	nan	nan	0.0	0.0
5	11	88	0.0	0.0	nan	nan	0.0	0.0
5	11	85	0.0	0.0	nan	nan	0.0	0.0
5	11	82	0.0	0.0	nan	nan	0.0	0.0
5	11	79	0.0	0.0	nan	nan	0.0	0.0
5	11	76	0.0	0.0	nan	nan	0.0	0.0
5	11	73	0.0	0.0	nan	nan	0.0	0.0
5	11	70	0.0	0.0	nan	nan	0.0	0.0
5	11	67	0.0	0.0	nan	nan	0.0	0.0
5	11	64	0.0	0.0	nan	nan	0.0	0.0
5	11	61	0.0	0.0	nan	nan	0.0	0.0
5	11	58	0.0	0.0	nan	nan	0.0	0.0
5	11	55	0.0	0.0	nan	nan	0.0	0.0
5	11	52	0.0	0.0	nan	nan	0.0	0.0
5	11	49	0.0	0.0	nan	nan	0.0	0.0
5	11	46	0.0	0.0	nan	nan	0.0	0.0
5	11	43	0.0	0.0	nan	nan	0.0	0.0
5	11	40	0.0	0.0	nan	nan	0.0	0.0
5	11	37	0.0	0.0	nan	nan	0.0	0.0
5	11	34	0.0	0.0	nan	nan	0.0	0.0
5	11	31	0.0	0.0	nan	nan	0.0	0.0
5	11	28	0.0	0.0	nan	nan	0.0	0.0
5	12	100	1.935	2.851	10.0	0.0	0.323	0.323
5	12	97	6.0	0.0	10.258	0.445	1.0	1.0
5	12	94	5.839	0.454	10.613	0.495	1.0	1.0
5	12	91	5.581	0.502	10.839	0.374	1.0	1.0
5	12	88	5.129	0.341	11.0	0.0	1.0	1.0
5	12	85	5.0	0.0	11.0	0.0	1.0	1.0
5	12	82	5.032	0.18	11.0	0.258	1.0	1.0
5	12	79	4.935	0.25	11.323	0.475	1.0	1.0
5	12	76	4.419	0.502	11.742	0.514	1.0	1.0
5	12	73	4.129	0.341	12.0	0.0	1.0	1.0
5	12	70	4.0	0.0	12.419	0.502	1.0	1.0
5	12	67	4.0	0.0	12.935	0.442	1.0	1.0
5	12	64	3.935	0.25	13.548	0.506	1.0	1.0
5	12	61	3.613	0.495	14.226	0.425	1.0	1.0
5	12	58	3.097	0.301	14.839	0.638	1.0	1.0
5	12	55	3.0	0.0	16.29	0.693	1.0	1.0
5	12	52	2.645	0.608	17.968	1.303	1.0	1.0
5	12	49	2.065	0.359	20.065	1.672	1.0	1.0
5	12	46	1.516	0.508	23.71	2.194	1.0	1.0
5	12	43	0.286	0.535	30.3	4.398	0.226	0.323
5	12	40	0.0	0.0	nan	nan	0.0	0.0
5	12	37	0.0	0.0	nan	nan	0.0	0.0
5	12	34	0.0	0.0	nan	nan	0.0	0.0
5	12	31	0.0	0.0	nan	nan	0.0	0.0
5	12	28	0.0	0.0	nan	nan	0.0	0.0
6	3	100	6.0	0.0	10.129	0.341	1.0	1.0
6	3	97	6.0	0.258	10.258	0.445	1.0	1.0
6	3	94	5.935	0.25	10.613	0.495	1.0	1.0
6	3	91	5.355	0.486	10.903	0.301	1.0	1.0
6	3	88	5.032	0.18	10.935	0.25	1.0	1.0
6	3	85	5.0	0.0	11.0	0.0	1.0	1.0
6	3	82	5.0	0.0	11.032	0.18	1.0	1.0
6	3	79	4.903	0.301	11.419	0.502	1.0	1.0
6	3	76	4.323	0.475	11.871	0.341	1.0	1.0
6	3	73	4.032	0.18	12.0	0.258	1.0	1.0
6	3	70	4.065	0.25	12.419	0.564	1.0	1.0
6	3	67	3.903	0.539	12.871	0.341	1.0	1.0
6	3	64	3.774	0.762	13.387	0.495	1.0	1.0
6	3	61	3.387	0.495	14.161	0.583	1.0	1.0
6	3	58	3.097	0.301	14.968	0.912	1.0	1.0
6	3	55	3.0	0.0	16.581	0.672	1.0	1.0
6	3	52	2.742	0.514	18.065	1.063	1.0	1.0
6	3	49	1.903	0.473	20.452	2.03	1.0	1.0
6	3	46	1.267	0.521	24.667	3.477	0.935	0.968
6	3	43	0.321	0.476	30.583	4.144	0.29	0.387
6	3	40	0.0	0.0	nan	nan	0.0	0.0
6	3	37	0.0	0.0	nan	nan	0.0	0.0
6	3	34	0.0	0.0	nan	nan	0.0	0.0
6	3	31	0.0	0.0	nan	nan	0.0	0.0
6	3	28	0.0	0.0	nan	nan	0.0	0.0
6	4	100	6.0	0.0	10.065	0.25	1.0	1.0
6	4	97	6.0	0.0	10.323	0.475	1.0	1.0
6	4	94	5.774	0.425	10.774	0.425	1.0	1.0
6	4	91	5.484	0.508	10.935	0.25	1.0	1.0
6	4	88	5.032	0.18	10.871	0.341	1.0	1.0
6	4	85	4.968	0.18	11.0	0.0	1.0	1.0
6	4	82	4.968	0.18	11.032	0.315	1.0	1.0
6	4	79	4.903	0.301	11.484	0.57	1.0	1.0
6	4	76	4.419	0.502	11.839	0.374	1.0	1.0
6	4	73	4.065	0.25	12.0	0.258	1.0	1.0
6	4	70	4.0	0.0	12.452	0.506	1.0	1.0
6	4	67	4.0	0.0	12.968	0.407	1.0	1.0
6	4	64	4.0	0.258	13.387	0.495	1.0	1.0
6	4	61	3.613	0.495	14.065	0.772	1.0	1.0
6	4	58	3.065	0.25	15.161	0.779	1.0	1.0
6	4	55	3.0	0.0	16.097	1.326	1.0	1.0
6	4	52	2.548	0.506	18.226	1.839	1.0	1.0
6	4	49	1.935	0.512	20.29	1.736	1.0	1.0
6	4	46	1.2	0.407	24.387	3.451	0.968	1.0
6	4	43	0.37	0.492	31.214	3.725	0.323	0.452
6	4	40	0.0	0.0	nan	nan	0.0	0.0
6	4	37	0.0	0.0	nan	nan	0.0	0.0
6	4	34	0.0	0.0	nan	nan	0.0	0.0
6	4	31	0.0	0.0	nan	nan	0.0	0.0
6	4	28	0.0	0.0	nan	nan	0.0	0.0
6	5	100	6.0	0.0	10.129	0.341	1.0	1.0
6	5	97	6.0	0.0	10.29	0.461	1.0	1.0
6	5	94	5.806	0.402	10.645	0.486	1.0	1.0
6	5	91	5.419	0.502	10.839	0.374	1.0	1.0
6	5	88	5.097	0.301	10.968	0.18	1.0	1.0
6	5	85	5.0	0.0	11.032	0.18	1.0	1.0
6	5	82	4.968	0.18	11.065	0.25	1.0	1.0
6	5	79	4.903	0.301	11.452	0.506	1.0	1.0
6	5	76	4.323	0.475	11.935	0.25	1.0	1.0
6	5	73	4.0	0.0	12.032	0.315	1.0	1.0
6	5	70	4.032	0.18	12.419	0.502	1.0	1.0
6	5	67	4.0	0.0	12.935	0.574	1.0	1.0
6	5	64	3.871	0.341	13.548	0.85	1.0	1.0
6	5	61	3.387	0.495	14.194	0.654	1.0	1.0
6	5	58	3.065	0.25	15.0	0.683	1.0	1.0
6	5	55	3.032	0.18	16.323	0.791	1.0	1.0
6	5	52	2.677	0.475	18.0	0.966	1.0	1.0
6	5	49	1.968	0.407	21.161	2.067	1.0	1.0
6	5	46	1.4	0.498	25.226	3.783	0.968	1.0
6	5	43	0.448	0.572	29.929	4.497	0.387	0.452
6	5	40	0.0	0.0	nan	nan	0.0	0.0
6	5	37	0.0	0.0	nan	nan	0.0	0.0
6	5	34	0.0	0.0	nan	nan	0.0	0.0
6	5	31	0.0	0.0	nan	nan	0.0	0.0
6	5	28	0.0	0.0	nan	nan	0.0	0.0
6	6	100	6.0	0.0	10.0	0.0	1.0	1.0
6	6	97	6.0	0.0	10.258	0.445	1.0	1.0
6	6	94	5.935	0.25	10.645	0.486	1.0	1.0
6	6	91	5.387	0.495	10.935	0.25	1.0	1.0
6	6	88	5.032	0.18	10.935	0.25	1.0	1.0
6	6	85	5.0	0.0	11.032	0.18	1.0	1.0
6	6	82	5.0	0.0	11.097	0.301	1.0	1.0
6	6	79	4.871	0.341	11.29	0.461	1.0	1.0
6	6	76	4.613	0.495	11.742	0.514	1.0	1.0
6	6	73	4.129	0.341	11.968	0.18	1.0	1.0
6	6	70	4.0	0.0	12.387	0.558	1.0	1.0
6	6	67	4.0	0.0	12.806	0.543	1.0	1.0
6	6	64	3.935	0.25	13.516	0.626	1.0	1.0
6	6	61	3.387	0.495	14.258	0.445	1.0	1.0
6	6	58	3.129	0.341	14.903	0.539	1.0	1.0
6	6	55	3.0	0.0	16.097	0.79	1.0	1.0
6	6	52	2.742	0.445	18.0	1.211	1.0	1.0
6	6	49	1.839	0.583	20.226	1.857	1.0	1.0
6	6	46	1.419	0.502	24.419	2.248	1.0	1.0
6	6	43	0.345	0.484	32.583	3.579	0.323	0.387
6	6	40	0.0	0.0	nan	nan	0.0	0.0
6	6	37	0.0	0.0	nan	nan	0.0	0.0
6	6	34	0.0	0.0	nan	nan	0.0	0.0
6	6	31	0.0	0.0	nan	nan	0.0	0.0
6	6	28	0.0	0.0	nan	nan	0.0	0.0
6	7	100	6.032	0.18	10.129	0.341	1.0	1.0
6	7	97	5.935	0.25	10.194	0.402	1.0	1.0
6	7	94	5.742	0.445	10.645	0.486	1.0	1.0
6	7	91	5.258	0.445	10.935	0.25	1.0	1.0
6	7	88	5.032	0.18	10.968	0.18	1.0	1.0
6	7	85	5.0	0.0	11.0	0.0	1.0	1.0
6	7	82	5.0	0.0	11.161	0.374	1.0	1.0
6	7	79	4.871	0.341	11.516	0.508	1.0	1.0
6	7	76	4.516	0.508	11.839	0.454	1.0	1.0
6	7	73	4.097	0.301	11.968	0.315	1.0	1.0
6	7	70	4.0	0.0	12.355	0.551	1.0	1.0
6	7	67	4.0	0.0	13.065	0.512	1.0	1.0
6	7	64	3.903	0.301	13.516	0.508	1.0	1.0
6	7	61	3.355	0.486	14.161	0.638	1.0	1.0
6	7	58	3.065	0.25	14.774	0.762	1.0	1.0
6	7	55	3.032	0.18	16.129	0.763	1.0	1.0
6	7	52	2.903	0.396	17.677	1.249	1.0	1.0
6	7	49	2.032	0.315	20.29	1.532	1.0	1.0
6	7	46	1.4	0.498	25.516	3.641	0.968	1.0
6	7	43	0.407	0.572	31.929	4.531	0.323	0.452
6	7	40	0.0	0.0	nan	nan	0.0	0.0
6	7	37	0.0	0.0	nan	nan	0.0	0.0
6	7	34	0.0	0.0	nan	nan	0.0	0.0
6	7	31	0.0	0.0	nan	nan	0.0	0.0
6	7	28	0.0	0.0	nan	nan	0.0	0.0
6	8	100	6.0	0.0	10.065	0.25	1.0	1.0
6	8	97	6.032	0.18	10.194	0.402	1.0	1.0
6	8	94	5.806	0.402	10.484	0.508	1.0	1.0
6	8	91	5.387	0.495	10.839	0.374	1.0	1.0
6	8	88	5.032	0.18	10.968	0.315	1.0	1.0
6	8	85	5.032	0.18	11.0	0.0	1.0	1.0
6	8	82	5.0	0.0	11.032	0.18	1.0	1.0
6	8	79	4.774	0.425	11.355	0.486	1.0	1.0
6	8	76	4.516	0.508	11.871	0.341	1.0	1.0
6	8	73	4.161	0.374	11.968	0.315	1.0	1.0
6	8	70	4.0	0.0	12.323	0.541	1.0	1.0
6	8	67	4.0	0.0	12.839	0.583	1.0	1.0
6	8	64	3.968	0.18	13.355	0.486	1.0	1.0
6	8	61	3.516	0.508	14.097	0.597	1.0	1.0
6	8	58	3.161	0.374	15.0	0.683	1.0	1.0
6	8	55	2.968	0.18	16.581	1.057	1.0	1.0
6	8	52	2.645	0.486	18.323	2.286	1.0	1.0
6	8	49	1.839	0.523	20.968	2.258	1.0	1.0
6	8	46	1.286	0.659	25.571	5.058	0.806	0.903
6	8	43	0.267	0.521	31.125	3.98	0.226	0.258
6	8	40	0.0	0.0	nan	nan	0.0	0.0
6	8	37	0.0	0.0	nan	nan	0.0	0.0
6	8	34	0.0	0.0	nan	nan	0.0	0.0
6	8	31	0.0	0.0	nan	nan	0.0	0.0
6	8	28	0.0	0.0	nan	nan	0.0	0.0
6	9	100	6.0	0.0	10.0	0.258	1.0	1.0
6	9	97	6.0	0.0	10.194	0.402	1.0	1.0
6	9	94	5.871	0.428	10.484	0.508	1.0	1.0
6	9	91	5.29	0.461	10.903	0.301	1.0	1.0
6	9	88	5.0	0.0	11.032	0.18	1.0	1.0
6	9	85	5.0	0.0	11.0	0.0	1.0	1.0
6	9	82	5.0	0.0	11.0	0.0	1.0	1.0
6	9	79	4.903	0.301	11.29	0.461	1.0	1.0
6	9	76	4.387	0.495	11.806	0.402	1.0	1.0
6	9	73	4.129	0.341	12.129	0.428	1.0	1.0
6	9	70	4.0	0.0	12.419	0.502	1.0	1.0
6	9	67	4.032	0.18	12.903	0.473	1.0	1.0
6	9	64	3.968	0.315	13.452	0.506	1.0	1.0
6	9	61	3.742	0.445	14.129	0.67	1.0	1.0
6	9	58	3.032	0.18	15.065	0.772	1.0	1.0
6	9	55	3.0	0.0	16.419	0.62	1.0	1.0
6	9	52	2.839	0.454	17.452	0.995	1.0	1.0
6	9	49	2.0	0.516	20.258	2.097	1.0	1.0
6	9	46	1.355	0.486	23.258	1.932	1.0	1.0
6	9	43	0.571	0.573	30.667	3.865	0.484	0.581
6	9	40	0.0	0.0	nan	nan	0.0	0.0
6	9	37	0.0	0.0	nan	nan	0.0	0.0
6	9	34	0.0	0.0	nan	nan	0.0	0.0
6	9	31	0.0	0.0	nan	nan	0.0	0.0
6	9	28	0.0	0.0	nan	nan	0.0	0.0
6	10	100	6.032	0.18	10.032	0.18	1.0	1.0
6	10	97	6.032	0.18	10.226	0.425	1.0	1.0
6	10	94	5.806	0.402	10.548	0.506	1.0	1.0
6	10	91	5.387	0.495	10.871	0.341	1.0	1.0
6	10	88	5.097	0.301	11.0	0.0	1.0	1.0
6	10	85	5.0	0.0	11.032	0.18	1.0	1.0
6	10	82	4.968	0.18	11.032	0.18	1.0	1.0
6	10	79	4.839	0.374	11.323	0.475	1.0	1.0
6	10	76	4.387	0.495	11.71	0.461	1.0	1.0
6	10	73	4.065	0.25	12.097	0.301	1.0	1.0
6	10	70	3.968	0.18	12.258	0.445	1.0	1.0
6	10	67	4.0	0.0	12.935	0.512	1.0	1.0
6	10	64	4.0	0.0	13.194	0.402	1.0	1.0
6	10	61	3.71	0.461	13.903	0.597	1.0	1.0
6	10	58	3.097	0.301	15.129	0.922	1.0	1.0
6	10	55	3.0	0.0	16.323	0.832	1.0	1.0
6	10	52	2.645	0.551	18.065	1.289	1.0	1.0
6	10	49	1.935	0.512	20.355	1.942	1.0	1.0
6	10	46	1.387	0.615	23.967	3.253	0.968	0.968
6	10	43	0.458	0.509	31.333	5.646	0.355	0.581
6	10	40	0.032	0.18	33.0	0.0	0.032	0.032
6	10	37	0.0	0.0	nan	nan	0.0	0.0
6	10	34	0.0	0.0	nan	nan	0.0	0.0
