voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
60	1.05	0.316	15.575	2.908	1.0	1.0
57	1.175	0.636	16.513	1.604	0.975	0.975
54	1.225	0.62	18.025	1.941	1.0	1.0
51	1.15	0.427	20.425	2.206	1.0	1.0
48	1.075	0.35	22.641	4.332	0.975	0.975
45	1.05	0.221	26.175	6.324	1.0	1.0
42	1.026	0.16	32.333	8.59	0.975	0.825
39	0.95	0.221	35.421	6.801	0.95	0.475
36	0.95	0.221	22.571	10.628	0.95	0.175
33	0.95	0.221	35.571	21.47	0.95	0.175
30	0.925	0.267	38.5	15.32	0.925	0.15
