voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
60	2.3	1.488	16.241	1.662	0.725	0.725
57	2.925	0.267	16.825	1.035	1.0	1.0
54	2.525	0.599	18.425	1.174	1.0	1.0
51	2.1	0.304	19.925	1.269	1.0	1.0
48	1.875	0.335	23.7	2.884	1.0	1.0
45	1.342	0.534	27.641	6.011	0.925	0.975
42	0.4	0.497	33.053	5.411	0.35	0.475
39	0.0	0.0	nan	nan	0.0	0.0
36	0.0	0.0	nan	nan	0.0	0.0
33	0.0	0.0	nan	nan	0.0	0.0
30	0.0	0.0	nan	nan	0.0	0.0
