voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
60	2.775	1.423	15.242	0.792	0.85	0.825
57	2.85	0.834	16.425	1.299	1.0	1.0
54	2.775	0.423	17.75	1.391	1.0	1.0
51	2.125	0.516	19.35	1.369	1.0	1.0
48	1.925	0.474	22.05	2.148	1.0	1.0
45	1.675	0.474	25.4	4.031	1.0	1.0
42	0.774	0.56	33.655	6.656	0.55	0.725
39	0.0	0.0	40.333	1.528	0.0	0.075
36	0.025	0.158	nan	nan	0.025	0.0
33	0.077	0.27	22.0	0.0	0.075	0.025
30	0.1	0.304	nan	nan	0.1	0.0
