row,col,metric,n_points,threshold,dispersion,success
2,20,efficiency_toa,25,63.65512791226138,2.7177577777523854,True
2,21,efficiency_toa,25,63.724577325839924,2.1410754289130045,True
2,22,efficiency_toa,25,64.3964770122814,1.2345774883829241,True
2,23,efficiency_toa,25,64.00021574623155,1.5370612563419477,True
2,24,efficiency_toa,25,63.86620864136837,1.9291505429672549,True
2,25,efficiency_toa,25,64.49999999999923,1.7324840402346953,True
2,26,efficiency_toa,25,64.49999999951899,1.3260718960552653,True
2,27,efficiency_toa,25,65.32772498670126,1.7527342470057024,True
2,28,efficiency_toa,25,63.59087018913975,1.5693064014785088,True
2,29,efficiency_toa,25,63.981807554737,2.0625567226686012,True
2,30,efficiency_toa,25,64.29682294185373,1.511818208831656,True
2,31,efficiency_toa,25,63.78530269328802,1.6867441066369364,True
