row	col	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
0	0	420	15.2	0.422	10.0	0.0	1.0	1.0
0	0	380	14.7	0.483	10.0	0.0	1.0	1.0
0	0	340	13.9	0.316	10.0	0.0	1.0	1.0
0	0	300	13.0	0.0	10.0	0.0	1.0	1.0
0	0	260	11.7	0.483	10.0	0.0	1.0	1.0
0	0	220	10.0	0.0	10.0	0.0	1.0	1.0
0	0	180	8.0	0.0	10.1	0.316	1.0	1.0
0	0	140	6.3	0.483	11.0	0.0	1.0	1.0
0	0	100	4.3	0.483	12.1	0.316	1.0	1.0
0	0	77	3.0	0.0	14.5	0.527	1.0	1.0
0	0	74	3.0	0.0	15.2	0.422	1.0	1.0
0	0	71	3.0	0.0	15.6	0.516	1.0	1.0
0	0	68	3.0	0.0	16.1	0.568	1.0	1.0
0	0	65	2.3	0.483	17.4	0.516	1.0	1.0
0	0	62	1.3	0.483	18.5	1.08	1.0	1.0
0	0	59	1.0	0.0	20.6	1.506	1.0	1.0
0	0	56	1.0	0.0	26.8	2.821	1.0	1.0
0	0	53	0.0	0.0	nan	nan	0.0	0.0
0	0	50	0.0	0.0	nan	nan	0.0	0.0
0	0	47	0.0	0.0	nan	nan	0.0	0.0
0	0	44	0.0	0.0	nan	nan	0.0	0.0
0	0	41	0.0	0.0	nan	nan	0.0	0.0
0	0	38	0.0	0.0	nan	nan	0.0	0.0
