row	col	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
0	0	95	5.4	0.516	14.3	0.483	1.0	1.0
0	0	90	5.0	0.0	14.8	0.422	1.0	1.0
0	0	85	5.0	0.0	15.2	0.422	1.0	1.0
0	0	80	4.7	0.483	16.0	0.471	1.0	1.0
0	0	75	4.1	0.316	16.9	0.568	1.0	1.0
0	0	70	4.0	0.0	17.6	0.516	1.0	1.0
0	0	65	3.2	0.422	19.0	0.667	1.0	1.0
0	0	60	2.6	0.516	20.8	0.789	1.0	1.0
0	0	55	2.0	0.0	25.1	1.524	1.0	1.0
0	0	50	1.9	0.316	29.9	3.143	1.0	1.0
0	0	45	0.4	0.516	36.25	2.217	0.4	0.4
0	0	40	0.0	0.0	nan	nan	0.0	0.0
0	0	35	0.0	0.0	nan	nan	0.0	0.0
0	0	30	0.0	0.0	nan	nan	0.0	0.0
0	0	25	0.0	0.0	nan	nan	0.0	0.0
0	0	20	0.0	0.0	nan	nan	0.0	0.0
1	0	95	4.0	0.0	16.1	0.316	1.0	1.0
1	0	90	3.6	0.516	16.5	0.527	1.0	1.0
1	0	85	3.4	0.516	17.7	0.483	1.0	1.0
1	0	80	2.4	0.516	18.7	0.949	1.0	1.0
1	0	75	2.1	0.316	19.4	0.966	1.0	1.0
1	0	70	1.9	0.316	21.4	1.075	1.0	1.0
1	0	65	1.1	0.316	24.7	1.494	1.0	1.0
1	0	60	0.6	0.516	26.167	1.602	0.6	0.6
1	0	55	0.0	0.0	nan	nan	0.0	0.0
1	0	50	0.0	0.0	nan	nan	0.0	0.0
1	0	45	0.0	0.0	nan	nan	0.0	0.0
1	0	40	0.0	0.0	nan	nan	0.0	0.0
1	0	35	0.0	0.0	nan	nan	0.0	0.0
1	0	30	0.0	0.0	nan	nan	0.0	0.0
1	0	25	0.0	0.0	nan	nan	0.0	0.0
1	0	20	0.0	0.0	nan	nan	0.0	0.0
2	0	95	6.0	0.0	13.5	0.527	1.0	1.0
2	0	90	5.6	0.516	14.0	0.0	1.0	1.0
2	0	85	5.1	0.316	14.4	0.516	1.0	1.0
2	0	80	5.0	0.0	15.3	0.483	1.0	1.0
2	0	75	5.0	0.0	15.7	0.483	1.0	1.0
2	0	70	4.4	0.516	16.1	0.316	1.0	1.0
2	0	65	4.0	0.0	17.2	0.422	1.0	1.0
2	0	60	3.3	0.483	18.4	0.699	1.0	1.0
2	0	55	2.7	0.483	20.6	1.43	1.0	1.0
2	0	50	2.4	0.516	24.0	1.247	1.0	1.0
2	0	45	1.9	0.316	28.1	3.755	1.0	1.0
2	0	40	0.3	0.675	33.5	2.121	0.2	0.2
2	0	35	0.0	0.0	nan	nan	0.0	0.0
2	0	30	0.0	0.0	nan	nan	0.0	0.0
2	0	25	0.0	0.0	nan	nan	0.0	0.0
2	0	20	0.0	0.0	nan	nan	0.0	0.0
3	0	95	4.0	0.0	15.6	0.516	1.0	1.0
3	0	90	4.0	0.0	16.2	0.422	1.0	1.0
3	0	85	3.8	0.422	16.5	0.707	1.0	1.0
3	0	80	3.2	0.632	17.4	0.699	1.0	1.0
3	0	75	3.0	0.471	18.0	0.471	1.0	1.0
3	0	70	2.0	0.0	20.2	0.919	1.0	1.0
3	0	65	1.9	0.316	22.8	1.229	1.0	1.0
3	0	60	1.1	0.316	25.0	1.633	1.0	1.0
3	0	55	0.0	0.0	nan	nan	0.0	0.0
3	0	50	0.0	0.0	nan	nan	0.0	0.0
3	0	45	0.0	0.0	nan	nan	0.0	0.0
3	0	40	0.0	0.0	nan	nan	0.0	0.0
3	0	35	0.0	0.0	nan	nan	0.0	0.0
3	0	30	0.0	0.0	nan	nan	0.0	0.0
3	0	25	0.0	0.0	nan	nan	0.0	0.0
3	0	20	0.0	0.0	nan	nan	0.0	0.0
4	0	95	4.1	0.316	14.9	0.316	1.0	1.0
4	0	90	4.0	0.0	14.9	0.316	1.0	1.0
4	0	85	4.0	0.0	15.3	0.483	1.0	1.0
4	0	80	3.8	0.422	16.4	0.516	1.0	1.0
4	0	75	3.4	0.516	16.8	0.632	1.0	1.0
4	0	70	2.9	0.316	17.4	0.699	1.0	1.0
4	0	65	2.1	0.316	18.8	0.422	1.0	1.0
4	0	60	2.0	0.0	20.3	0.823	1.0	1.0
4	0	55	1.8	0.422	23.3	1.16	1.0	1.0
4	0	50	1.1	0.316	27.0	3.266	1.0	1.0
4	0	45	0.0	0.0	nan	nan	0.0	0.0
4	0	40	0.0	0.0	nan	nan	0.0	0.0
4	0	35	0.0	0.0	nan	nan	0.0	0.0
4	0	30	0.0	0.0	nan	nan	0.0	0.0
4	0	25	0.0	0.0	nan	nan	0.0	0.0
4	0	20	0.0	0.0	nan	nan	0.0	0.0
5	0	95	5.0	0.0	15.0	0.0	1.0	1.0
5	0	90	4.9	0.316	15.5	0.527	1.0	1.0
5	0	85	4.8	0.422	15.7	0.483	1.0	1.0
5	0	80	4.1	0.316	16.8	0.422	1.0	1.0
5	0	75	4.0	0.0	17.3	0.483	1.0	1.0
5	0	70	3.8	0.422	18.2	0.422	1.0	1.0
5	0	65	2.9	0.316	20.2	0.919	1.0	1.0
5	0	60	2.1	0.316	22.3	1.059	1.0	1.0
5	0	55	2.0	0.0	25.0	0.943	1.0	1.0
5	0	50	1.9	0.316	30.7	3.02	1.0	1.0
5	0	45	0.0	0.0	nan	nan	0.0	0.0
5	0	40	0.0	0.0	nan	nan	0.0	0.0
5	0	35	0.0	0.0	nan	nan	0.0	0.0
5	0	30	0.0	0.0	nan	nan	0.0	0.0
5	0	25	0.0	0.0	nan	nan	0.0	0.0
5	0	20	0.0	0.0	nan	nan	0.0	0.0
6	0	95	5.0	0.0	15.1	0.568	1.0	1.0
6	0	90	5.0	0.0	15.8	0.422	1.0	1.0
6	0	85	4.4	0.516	16.0	0.0	1.0	1.0
6	0	80	4.0	0.0	16.7	0.483	1.0	1.0
6	0	75	4.0	0.0	17.3	0.483	1.0	1.0
6	0	70	3.3	0.483	18.8	0.632	1.0	1.0
6	0	65	2.7	0.483	20.4	1.43	1.0	1.0
6	0	60	2.0	0.0	22.6	1.776	1.0	1.0
6	0	55	2.0	0.0	25.5	1.434	1.0	1.0
6	0	50	1.778	0.441	32.0	3.266	0.9	1.0
6	0	45	0.0	0.0	40.0	0.0	0.0	0.1
6	0	40	0.0	0.0	nan	nan	0.0	0.0
6	0	35	0.0	0.0	nan	nan	0.0	0.0
6	0	30	0.0	0.0	nan	nan	0.0	0.0
6	0	25	0.0	0.0	nan	nan	0.0	0.0
6	0	20	0.0	0.0	nan	nan	0.0	0.0
7	0	95	5.0	0.0	13.9	0.316	1.0	1.0
7	0	90	5.0	0.0	14.0	0.0	1.0	1.0
7	0	85	4.9	0.316	14.6	0.516	1.0	1.0
7	0	80	4.4	0.516	15.2	0.632	1.0	1.0
7	0	75	4.1	0.316	16.0	0.667	1.0	1.0
7	0	70	4.0	0.0	16.4	0.699	1.0	1.0
7	0	65	3.7	0.675	17.3	0.675	1.0	1.0
7	0	60	2.2	0.422	19.1	0.876	1.0	1.0
7	0	55	2.0	0.0	21.1	1.912	1.0	1.0
7	0	50	1.9	0.316	24.6	2.989	1.0	1.0
7	0	45	1.0	0.471	29.222	2.991	0.9	0.9
7	0	40	0.0	0.0	nan	nan	0.0	0.0
7	0	35	0.0	0.0	nan	nan	0.0	0.0
7	0	30	0.0	0.0	nan	nan	0.0	0.0
7	0	25	0.0	0.0	nan	nan	0.0	0.0
7	0	20	0.0	0.0	nan	nan	0.0	0.0
8	0	95	5.0	0.0	14.6	0.516	1.0	1.0
8	0	90	4.7	0.483	14.9	0.316	1.0	1.0
8	0	85	4.1	0.316	15.5	0.527	1.0	1.0
8	0	80	4.0	0.0	15.9	0.568	1.0	1.0
8	0	75	4.0	0.0	16.9	0.316	1.0	1.0
8	0	70	3.9	0.316	17.5	0.85	1.0	1.0
8	0	65	2.6	0.699	19.3	1.059	1.0	1.0
8	0	60	2.0	0.0	19.8	0.789	1.0	1.0
8	0	55	2.0	0.0	23.2	1.135	1.0	1.0
8	0	50	1.889	0.333	29.1	6.59	0.9	1.0
8	0	45	1.167	0.983	37.875	5.027	0.4	0.8
8	0	40	0.0	0.0	nan	nan	0.0	0.0
8	0	35	0.0	0.0	nan	nan	0.0	0.0
8	0	30	0.0	0.0	nan	nan	0.0	0.0
8	0	25	0.0	0.0	nan	nan	0.0	0.0
8	0	20	0.0	0.0	nan	nan	0.0	0.0
9	0	95	6.0	0.0	15.0	0.0	1.0	1.0
9	0	90	5.8	0.422	15.1	0.316	1.0	1.0
9	0	85	5.1	0.316	15.7	0.483	1.0	1.0
9	0	80	5.0	0.0	16.7	0.483	1.0	1.0
9	0	75	4.9	0.316	17.1	0.738	1.0	1.0
9	0	70	3.7	0.675	18.4	0.516	1.0	1.0
9	0	65	3.0	0.0	20.2	1.317	1.0	1.0
9	0	60	2.9	0.316	23.4	0.966	1.0	1.0
