row	col	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
0	0	65	2.0	0.0	24.6	1.35	1.0	1.0
0	0	60	1.9	0.316	29.5	4.007	1.0	1.0
0	0	55	0.222	0.667	34.5	7.778	0.1	0.2
0	0	50	0.0	0.0	nan	nan	0.0	0.0
0	0	45	0.0	0.0	nan	nan	0.0	0.0
0	0	40	0.0	0.0	nan	nan	0.0	0.0
0	0	35	0.0	0.0	nan	nan	0.0	0.0
0	0	30	0.0	0.0	nan	nan	0.0	0.0
0	0	25	0.0	0.0	nan	nan	0.0	0.0
0	0	20	0.0	0.0	nan	nan	0.0	0.0
0	0	15	0.0	0.0	nan	nan	0.0	0.0
0	0	10	0.0	0.0	nan	nan	0.0	0.0
1	0	65	0.0	0.0	nan	nan	0.0	0.0
1	0	60	0.0	0.0	nan	nan	0.0	0.0
1	0	55	0.0	0.0	nan	nan	0.0	0.0
1	0	50	0.0	0.0	nan	nan	0.0	0.0
1	0	45	0.0	0.0	nan	nan	0.0	0.0
1	0	40	0.0	0.0	nan	nan	0.0	0.0
1	0	35	0.0	0.0	nan	nan	0.0	0.0
1	0	30	0.0	0.0	nan	nan	0.0	0.0
1	0	25	0.0	0.0	nan	nan	0.0	0.0
1	0	20	0.0	0.0	nan	nan	0.0	0.0
1	0	15	0.0	0.0	nan	nan	0.0	0.0
1	0	10	0.0	0.0	nan	nan	0.0	0.0
2	0	65	2.5	0.527	21.6	2.459	1.0	1.0
2	0	60	2.0	0.0	25.0	1.633	1.0	1.0
2	0	55	1.7	0.675	29.333	4.0	0.9	0.9
2	0	50	0.6	0.843	36.0	3.559	0.4	0.4
2	0	45	0.0	0.0	nan	nan	0.0	0.0
2	0	40	0.0	0.0	nan	nan	0.0	0.0
2	0	35	0.0	0.0	nan	nan	0.0	0.0
2	0	30	0.0	0.0	nan	nan	0.0	0.0
2	0	25	0.0	0.0	nan	nan	0.0	0.0
2	0	20	0.0	0.0	nan	nan	0.0	0.0
2	0	15	0.0	0.0	nan	nan	0.0	0.0
2	0	10	0.0	0.0	nan	nan	0.0	0.0
