row	col	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
0	0	78	3.516	0.508	15.516	0.508	1.0	1.0
0	0	76	3.129	0.341	15.742	0.445	1.0	1.0
0	0	74	3.0	0.0	16.226	0.425	1.0	1.0
0	0	72	3.0	0.258	16.806	0.792	1.0	1.0
0	0	70	2.935	0.25	17.387	0.615	1.0	1.0
0	0	68	2.452	0.506	18.258	1.125	1.0	1.0
0	0	66	2.161	0.454	19.065	0.892	1.0	1.0
0	0	64	2.0	0.258	20.839	1.675	1.0	1.0
0	0	62	1.871	0.341	22.226	1.875	1.0	1.0
0	0	60	1.194	0.402	24.742	1.914	1.0	1.0
0	0	58	1.167	0.379	27.903	3.727	0.968	1.0
0	0	56	0.458	0.509	33.5	2.895	0.355	0.581
0	0	54	0.0	0.0	nan	nan	0.0	0.0
0	0	52	0.0	0.0	nan	nan	0.0	0.0
0	0	50	0.0	0.0	nan	nan	0.0	0.0
0	0	48	0.0	0.0	nan	nan	0.0	0.0
0	0	46	0.0	0.0	nan	nan	0.0	0.0
1	0	78	2.613	0.495	15.839	0.523	1.0	1.0
1	0	76	2.419	0.502	16.0	0.683	1.0	1.0
1	0	74	2.226	0.425	16.452	0.723	1.0	1.0
1	0	72	2.0	0.365	17.258	0.773	1.0	1.0
1	0	70	1.903	0.301	17.355	0.915	1.0	1.0
1	0	68	1.484	0.508	18.419	1.119	1.0	1.0
1	0	66	1.226	0.425	19.645	1.603	1.0	1.0
1	0	64	1.1	0.305	20.839	2.035	0.968	1.0
1	0	62	0.966	0.186	22.1	2.074	0.903	0.968
1	0	60	0.321	0.476	24.083	2.61	0.29	0.387
1	0	58	0.276	0.455	24.0	1.886	0.258	0.323
1	0	56	0.0	0.0	27.0	0.0	0.0	0.032
1	0	54	0.0	0.0	nan	nan	0.0	0.0
1	0	52	0.0	0.0	nan	nan	0.0	0.0
1	0	50	0.0	0.0	nan	nan	0.0	0.0
1	0	48	0.0	0.0	nan	nan	0.0	0.0
1	0	46	0.0	0.0	nan	nan	0.0	0.0
2	0	78	2.935	0.512	17.581	0.848	1.0	1.0
2	0	76	2.742	0.445	17.871	0.806	1.0	1.0
2	0	74	2.419	0.502	18.452	0.85	1.0	1.0
2	0	72	2.129	0.341	19.581	1.361	1.0	1.0
2	0	70	2.0	0.258	20.355	1.38	1.0	1.0
2	0	68	1.968	0.18	21.839	0.969	1.0	1.0
2	0	66	1.871	0.341	23.226	1.627	1.0	1.0
2	0	64	1.613	0.495	24.548	2.188	1.0	1.0
2	0	62	1.148	0.534	29.966	4.305	0.806	0.935
2	0	60	0.4	0.645	31.5	4.653	0.258	0.452
2	0	58	0.0	0.0	38.5	3.536	0.0	0.065
2	0	56	0.0	0.0	nan	nan	0.0	0.0
2	0	54	0.0	0.0	nan	nan	0.0	0.0
2	0	52	0.0	0.0	nan	nan	0.0	0.0
2	0	50	0.0	0.0	nan	nan	0.0	0.0
2	0	48	0.0	0.0	nan	nan	0.0	0.0
2	0	46	0.0	0.0	nan	nan	0.0	0.0
3	0	78	2.903	0.301	15.452	0.506	1.0	1.0
3	0	76	2.645	0.486	16.129	0.763	1.0	1.0
