voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
55	3.0	0.21	17.989	24.998	0.92	0.92
54	2.99	0.174	15.6	0.804	1.0	1.0
53	2.98	0.141	15.92	0.961	1.0	1.0
52	2.89	0.373	16.48	1.01	1.0	1.0
51	2.78	0.44	16.9	0.759	1.0	1.0
50	2.55	0.642	17.37	0.884	1.0	1.0
49	2.29	0.671	18.0	1.463	1.0	1.0
48	1.87	0.761	18.48	1.291	1.0	1.0
