voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency
500	nan	nan	nan	nan	0.0
499	nan	nan	nan	nan	0.0
498	nan	nan	nan	nan	0.0
497	nan	nan	nan	nan	0.0
