voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency
500	12.0	15.066519173319364	nan	nan	0.07333333333333333
499	nan	nan	nan	nan	0.0
498	2.0	0.0	nan	nan	0.006666666666666667
497	16.0	21.213203435596427	nan	nan	0.013333333333333334
