voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency
70	4.6	0.5163977794943223	nan	nan	1.0
69	4.6	0.5163977794943223	nan	nan	1.0
68	4.5	0.5270462766947299	nan	nan	1.0
67	4.3	0.48304589153964794	nan	nan	1.0
66	4.375	0.7440238091428449	255.0	0.0	0.8
65	nan	nan	nan	nan	0.0
64	nan	nan	nan	nan	0.0
63	nan	nan	nan	nan	0.0
62	nan	nan	nan	nan	0.0
61	nan	nan	nan	nan	0.0
60	nan	nan	nan	nan	0.0
