voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency
800	13.0	0.0	nan	nan	0.9
750	13.0	0.0	nan	nan	1.0
700	13.0	0.0	nan	nan	1.0
650	13.0	0.0	nan	nan	1.0
600	13.0	0.0	nan	nan	1.0
550	12.6	0.5163977794943223	nan	nan	1.0
500	12.0	0.0	nan	nan	1.0
450	11.7	0.48304589153964794	nan	nan	1.0
400	11.0	0.0	nan	nan	1.0
350	9.7	0.48304589153964794	nan	nan	1.0
300	8.0	0.0	nan	nan	1.0
250	6.1	0.31622776601683794	nan	nan	1.0
200	4.1	0.31622776601683794	nan	nan	1.0
150	2.0	0.0	nan	nan	1.0
100	nan	nan	nan	nan	0.0
